episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
344, -3760.358529806137, 3, 19.76313979400038, 319, 163343,                                             163343, 0.0, 5314.46435546875
345, -4198.718272149563, 4, 49.829179475000274, 828, 164171,                                             164171, 0.0, 5043.70751953125
346, -3400.518808364868, 4, 49.84551517499858, 815, 164986,                                             164986, 0.0, 5001.44287109375
347, -3667.127413392067, 4, 49.82611754299978, 811, 165797,                                             165797, 0.0, 4564.87841796875
348, -4426.595569014549, 4, 50.03306390599937, 816, 166613,                                             166613, 0.0, 4672.474609375
349, -4303.140553057194, 4, 49.83774169199933, 823, 167436,                                             167436, 0.0, 4829.69189453125
350, -4009.0625565052032, 3, 22.374206509999567, 371, 167807,                                             167807, 0.0, 3935.6181640625
351, 2266.7448667883873, 1, 6.07584646900068, 96, 167903,                                             167903, 0.0, 4104.62255859375
352, -3752.6939539313316, 4, 50.4490380010011, 828, 168731,                                             168731, 0.0, 4523.17578125
353, 1333.3262714743614, 1, 22.597228250000626, 371, 169102,                                             169102, 0.0, 4563.42724609375
354, -3719.6398265361786, 2, 10.697011586998997, 177, 169279,                                             169279, 0.0, 4150.00146484375
355, -6284.250316441059, 2, 44.222975013000905, 737, 170016,                                             170016, 0.0, 4653.5361328125
356, -3734.1464940309525, 3, 23.356663492000735, 391, 170407,                                             170407, 0.0, 4138.666015625
357, -6789.243911385536, 3, 40.2240327920008, 664, 171071,                                             171071, 0.0, 4426.412109375
358, -3870.1668009757996, 3, 21.969572482999865, 372, 171443,                                             171443, 0.0, 4587.56591796875
359, 2121.4151843190193, 1, 5.729665405999185, 98, 171541,                                             171541, 0.0, 4474.609375
360, -4169.5641902685165, 3, 24.16007538300073, 403, 171944,                                             171944, 0.0, 4286.55126953125
361, -5922.658007800579, 2, 27.918083947000923, 474, 172418,                                             172418, 0.0, 4322.96435546875
362, -3896.450364649296, 2, 23.772970998001256, 402, 172820,                                             172820, 0.0, 4814.18408203125
363, -3580.7952760457993, 2, 17.962861758000145, 302, 173122,                                             173122, 0.0, 2011798.625
364, -4665.697356879711, 3, 27.784692731998803, 480, 173602,                                             173602, 0.0, 4635.89306640625
365, -3896.5196355581284, 4, 49.83287403900067, 843, 174445,                                             174445, 0.0, 4198.0537109375
366, -786.4107788354158, 1, 44.22750298199935, 752, 175197,                                             175197, 0.0, 4564.1005859375
367, -3058.2961415052414, 3, 10.727277387999493, 182, 175379,                                             175379, 0.0, 18442.2109375
368, -3830.0018137693405, 3, 18.37958602800063, 318, 175697,                                             175697, 0.0, 4848.59912109375
369, -3144.241145968437, 2, 11.513457074001053, 189, 175886,                                             175886, 0.0, 4390.29541015625
370, -4197.178138613701, 4, 49.842124720000356, 859, 176745,                                             176745, 0.0, 4313.30224609375
371, -4212.218879938126, 3, 22.937643169001603, 392, 177137,                                             177137, 0.0, 4166.65966796875
372, -5167.206071615219, 3, 24.760485029999472, 412, 177549,                                             177549, 0.0, 4840.3291015625
373, -4507.659631490707, 4, 50.443231761999414, 849, 178398,                                             178398, 0.0, 4292.83203125
374, -4711.191457808018, 2, 30.37625209699945, 510, 178908,                                             178908, 0.0, 4715.94775390625
375, -4328.095655322075, 3, 27.18698063499869, 453, 179361,                                             179361, 0.0, 4535.79345703125
376, -3253.502321958542, 2, 12.545190353999715, 205, 179566,                                             179566, 0.0, 4589.35009765625
377, -4432.056562542915, 2, 14.729902189999848, 248, 179814,                                             179814, 0.0, 4710.0087890625
378, -4419.295294880867, 3, 26.985437273999196, 454, 180268,                                             180268, 0.0, 4332.9453125
379, -3819.909387230873, 2, 21.17463356100052, 352, 180620,                                             180620, 0.0, 4265.38916015625
380, -3427.677151322365, 3, 14.55544933300007, 241, 180861,                                             180861, 0.0, 4195.7919921875
381, -3972.2436016201973, 3, 26.340326134999486, 445, 181306,                                             181306, 0.0, 4486.62060546875
382, -3629.8566032648087, 3, 16.160037695999563, 262, 181568,                                             181568, 0.0, 4417.8076171875
383, -4320.481246560812, 2, 24.568841469999825, 417, 181985,                                             181985, 0.0, 4419.42724609375
384, -4188.419450819492, 4, 49.437242481000794, 838, 182823,                                             182823, 0.0, 4326.16796875
385, 1847.255226790905, 1, 11.9241568489997, 201, 183024,                                             183024, 0.0, 4363.81396484375
386, -3732.8103382587433, 4, 50.241720215000896, 845, 183869,                                             183869, 0.0, 4504.93603515625
387, -5060.86001932621, 2, 32.83453136400021, 557, 184426,                                             184426, 0.0, 4446.86474609375
388, -7553.266040503979, 3, 43.78490261499974, 730, 185156,                                             185156, 0.0, 4653.224609375
389, 1375.111905992031, 1, 18.15970612899946, 301, 185457,                                             185457, 0.0, 4240.2568359375
390, -3043.491533756256, 2, 7.9351645189999545, 125, 185582,                                             185582, 0.0, 5020.33154296875
391, -4946.592411339283, 2, 36.72731508100151, 604, 186186,                                             186186, 0.0, 4677.9892578125
392, -5520.881809711456, 3, 31.98794412800089, 525, 186711,                                             186711, 0.0, 4873.7255859375
393, 1060.0464335381985, 1, 26.57451686100103, 436, 187147,                                             187147, 0.0, 6353.08984375
394, -2721.7955602407455, 2, 8.341818984001293, 138, 187285,                                             187285, 0.0, 4642.57080078125
395, -2520.268179655075, 2, 7.518562006000138, 120, 187405,                                             187405, 0.0, 4660.16162109375
396, -4941.766595244408, 2, 24.979603021000003, 430, 187835,                                             187835, 0.0, 16291.8330078125
397, -2540.7652126550674, 3, 9.943927411000914, 161, 187996,                                             187996, 0.0, 5064.55224609375
398, -4032.8123385310173, 3, 24.96243962599874, 417, 188413,                                             188413, 0.0, 5045.51904296875
399, 1724.1506705284119, 1, 13.344845380999686, 220, 188633,                                             188633, 0.0, 5024.2060546875
400, 26.30763816833496, 1, 23.555942389999473, 390, 189023,                                             189023, 0.0, 5554.6396484375
401, -3270.3477452993393, 3, 11.02872311200008, 187, 189210,                                             189210, 0.0, 4480.12939453125
402, 81.09241390228271, 1, 27.371985583000424, 467, 189677,                                             189677, 0.0, 5029.8369140625
403, -3008.112536430359, 2, 10.728441344999737, 180, 189857,                                             189857, 0.0, 5313.1767578125
404, -4169.738458752632, 4, 50.02876363999894, 830, 190687,                                             190687, 0.0, 5363.2958984375
405, -4189.925877213478, 4, 49.84636013300042, 823, 191510,                                             191510, 0.0, 4963.42822265625
406, -3796.883109688759, 2, 18.747609304000434, 302, 191812,                                             191812, 0.0, 5432.0703125
407, -3350.3261582255363, 3, 18.380384260000938, 305, 192117,                                             192117, 0.0, 4893.615234375
408, -3040.2579317092896, 2, 12.314502093000556, 188, 192305,                                             192305, 0.0, 4816.564453125
409, -3730.9777294397354, 4, 49.847067040000184, 770, 193075,                                             193075, 0.0, 4836.50634765625
410, -3708.4938604831696, 3, 22.759959420000087, 355, 193430,                                             193430, 0.0, 4645.7919921875
411, 459.632248878479, 1, 30.14653336899937, 483, 193913,                                             193913, 0.0, 4649.5439453125
412, 1734.615440249443, 1, 13.33620325999982, 208, 194121,                                             194121, 0.0, 4933.24462890625
413, -4427.745163559914, 3, 30.397096663999037, 479, 194600,                                             194600, 0.0, 4683.92626953125
414, -4403.630040109158, 2, 24.960009284999614, 405, 195005,                                             195005, 0.0, 4940.134765625
415, -4110.049612700939, 3, 19.164100776999476, 299, 195304,                                             195304, 0.0, 4359.455078125
416, -3569.3107194900513, 2, 16.741147946000638, 267, 195571,                                             195571, 0.0, 4666.19091796875
417, -311.97045785188675, 1, 42.60827733500082, 674, 196245,                                             196245, 0.0, 4724.75
418, -2543.6082010269165, 3, 4.738402990000395, 77, 196322,                                             196322, 0.0, 6086.7001953125
419, 1560.605116456747, 1, 19.34020873999907, 315, 196637,                                             196637, 0.0, 5186.66845703125
420, 686.4126406908035, 1, 29.994424273998447, 486, 197123,                                             197123, 0.0, 5262.22509765625
421, -2587.856154561043, 2, 4.877039549999608, 78, 197201,                                             197201, 0.0, 4338.35107421875
422, 1419.0670790672302, 1, 15.155744458999834, 242, 197443,                                             197443, 0.0, 4778.6748046875
423, -2377.6595644950867, 2, 2.299403248998715, 34, 197477,                                             197477, 0.0, 4594.33642578125
424, -2978.0154687464237, 2, 17.156808577999982, 270, 197747,                                             197747, 0.0, 4693.8671875
425, 1789.4797763824463, 1, 14.146479080000063, 221, 197968,                                             197968, 0.0, 4524.443359375
426, -3438.5367945432663, 3, 12.729834626999946, 196, 198164,                                             198164, 0.0, 4684.73193359375
427, 1963.0687442719936, 1, 10.544962910998947, 161, 198325,                                             198325, 0.0, 4644.95703125
428, -3219.498551130295, 2, 13.333552878000773, 209, 198534,                                             198534, 0.0, 5386.630859375
429, -3866.2256909012794, 3, 23.777589990000706, 389, 198923,                                             198923, 0.0, 5548.29833984375
430, -3226.9793207645416, 2, 16.54619479699977, 262, 199185,                                             199185, 0.0, 4466.22509765625
431, -3380.8120044469833, 2, 19.0509315649997, 299, 199484,                                             199484, 0.0, 5999.41064453125
432, 892.5506769418716, 1, 24.574140250999335, 392, 199876,                                             199876, 0.0, 5345.986328125
433, -2912.379962325096, 2, 9.722520036999413, 151, 200027,                                             200027, 0.0, 5736.35791015625
434, -3011.192220687866, 2, 13.151771660999657, 202, 200229,                                             200229, 0.0, 5633.814453125
435, -2800.574951171875, 3, 10.943967208000686, 177, 200406,                                             200406, 0.0, 4627.35107421875
436, -3275.108754515648, 2, 16.545808462000423, 268, 200674,                                             200674, 0.0, 5301.8935546875
437, -6605.123505830765, 3, 37.21183466399998, 591, 201265,                                             201265, 0.0, 5212.314453125
438, 2214.707488834858, 1, 6.129203787999359, 94, 201359,                                             201359, 0.0, 4882.318359375
439, -2441.2569081783295, 2, 3.1094398019995424, 46, 201405,                                             201405, 0.0, 4084.54052734375
440, -60.44001469016075, 1, 32.42525812299937, 520, 201925,                                             201925, 0.0, 5124.95947265625
441, -2649.683952987194, 3, 8.837322824001603, 139, 202064,                                             202064, 0.0, 4840.7529296875
442, 2054.225513100624, 1, 11.142976107999857, 182, 202246,                                             202246, 0.0, 4142.83642578125
443, -4153.465018749237, 2, 20.95166809500006, 331, 202577,                                             202577, 0.0, 5264.68896484375
444, -5243.823778688908, 2, 28.785946777999925, 466, 203043,                                             203043, 0.0, 4640.9638671875
445, -6217.609969139099, 4, 51.040191816000515, 830, 203873,                                             203873, 0.0, 4635.98779296875
446, -4110.734789967537, 2, 26.98872827299965, 454, 204327,                                             204327, 0.0, 5163.111328125
447, 1662.2381700873375, 1, 17.16183105699929, 285, 204612,                                             204612, 0.0, 4497.75390625
448, -3063.189638376236, 2, 9.119781256000351, 152, 204764,                                             204764, 0.0, 6092.52001953125
449, -4178.51871240139, 4, 49.84049469100137, 839, 205603,                                             205603, 0.0, 5054.439453125
450, -3818.4274258613586, 2, 22.15811892900092, 364, 205967,                                             205967, 0.0, 5102.640625
451, -3879.859208703041, 2, 15.116728774999501, 255, 206222,                                             206222, 0.0, 4514.80224609375
452, -4471.26350569725, 2, 19.965015038000274, 336, 206558,                                             206558, 0.0, 4301.92138671875
453, -3337.1817383766174, 3, 16.16152071900069, 265, 206823,                                             206823, 0.0, 5078.5615234375
454, -3362.866760790348, 2, 18.758508834998793, 312, 207135,                                             207135, 0.0, 5599.2958984375
455, -773.2720528244972, 1, 38.79576310499942, 645, 207780,                                             207780, 0.0, 4597.994140625
456, -2575.5084323883057, 3, 7.536714439000207, 124, 207904,                                             207904, 0.0, 4116.65087890625
457, -4325.819372534752, 2, 31.978512714000317, 537, 208441,                                             208441, 0.0, 5248.49609375
458, -4639.330246210098, 3, 24.576183523999134, 406, 208847,                                             208847, 0.0, 4449.328125
459, 1820.54468023777, 1, 12.733034153001427, 208, 209055,                                             209055, 0.0, 5194.4453125
460, -3917.389988422394, 2, 16.35640845600028, 268, 209323,                                             209323, 0.0, 5080.703125
461, 1447.4764555096626, 1, 17.283964608001043, 287, 209610,                                             209610, 0.0, 5725.6259765625
462, -201.89944624900818, 1, 39.46352333899995, 660, 210270,                                             210270, 0.0, 5126.59033203125
463, -2950.2254588603973, 3, 14.704323443000249, 245, 210515,                                             210515, 0.0, 5015.720703125
464, -3718.065735578537, 2, 20.967384935000155, 346, 210861,                                             210861, 0.0, 4793.4833984375
465, 1600.007883042097, 1, 17.743535472000076, 291, 211152,                                             211152, 0.0, 4966.13037109375
466, -6428.757586538792, 2, 38.41540584200084, 650, 211802,                                             211802, 0.0, 5570.6474609375
467, 1725.7879031300545, 1, 17.957397256999684, 297, 212099,                                             212099, 0.0, 5416.296875
468, -569.9667965769768, 1, 32.78810097299902, 545, 212644,                                             212644, 0.0, 5052.767578125
469, 956.9329339563847, 1, 25.584856158999173, 419, 213063,                                             213063, 0.0, 5337.04248046875
470, -3630.1835473775864, 2, 17.159715912999673, 293, 213356,                                             213356, 0.0, 5606.34716796875
471, -3772.6174803972244, 3, 17.825509418000365, 296, 213652,                                             213652, 0.0, 4812.65087890625
472, 2300.3250321149826, 1, 5.129426690999026, 85, 213737,                                             213737, 0.0, 4874.93359375
473, -3632.0308573246, 2, 12.131521653998789, 200, 213937,                                             213937, 0.0, 7265.5869140625
474, 2246.8096957802773, 1, 5.127571167000497, 83, 214020,                                             214020, 0.0, 6082.31982421875
475, -724.6983767747879, 1, 42.212622507999185, 719, 214739,                                             214739, 0.0, 5185.09423828125
476, -2843.663493990898, 3, 9.742652632001409, 165, 214904,                                             214904, 0.0, 5652.21142578125
477, -3682.1973647475243, 4, 50.041406393000216, 831, 215735,                                             215735, 0.0, 5516.44873046875
478, -3717.3632258176804, 3, 20.362292620999142, 335, 216070,                                             216070, 0.0, 5474.80615234375
479, -3092.747584104538, 2, 8.727874916001383, 143, 216213,                                             216213, 0.0, 4581.484375
480, 2139.0398603081703, 1, 7.522276337998846, 122, 216335,                                             216335, 0.0, 6069.4736328125
481, -590.1837232708931, 1, 33.546987768999315, 557, 216892,                                             216892, 0.0, 5776.3798828125
482, -3484.3486403226852, 2, 16.543495055000676, 270, 217162,                                             217162, 0.0, 5688.52001953125
483, -5632.878625333309, 2, 43.63005451499885, 741, 217903,                                             217903, 0.0, 5678.685546875
484, -4010.838992834091, 3, 26.009687199999462, 434, 218337,                                             218337, 0.0, 5261.623046875
485, 1879.4351031780243, 1, 10.503879310999764, 176, 218513,                                             218513, 0.0, 6047.283203125
486, -4666.602652668953, 2, 29.996507722000388, 509, 219022,                                             219022, 0.0, 5796.8125
487, -5445.9771329164505, 2, 36.600871312999516, 616, 219638,                                             219638, 0.0, 6239.4091796875
488, -4733.524916708469, 4, 50.02572323400091, 846, 220484,                                             220484, 0.0, 6292.9248046875
489, -4684.953671216965, 4, 50.434273127999404, 851, 221335,                                             221335, 0.0, 5976.99609375
490, -473.7223516702652, 1, 41.444284827000956, 700, 222035,                                             222035, 0.0, 5670.67236328125
491, -3721.4492460489273, 2, 16.86302854599853, 287, 222322,                                             222322, 0.0, 5118.23681640625
492, -4282.743608593941, 3, 27.39268680799978, 470, 222792,                                             222792, 0.0, 6033.798828125
493, 1668.9544122219086, 1, 10.52686694699878, 177, 222969,                                             222969, 0.0, 5389.4248046875
494, -3262.5612498521805, 3, 8.737719241000377, 147, 223116,                                             223116, 0.0, 5434.24658203125
495, -4150.806148171425, 4, 49.641006040999855, 854, 223970,                                             223970, 0.0, 8700.2431640625
496, -4524.856505692005, 4, 49.83274779099884, 844, 224814,                                             224814, 0.0, 5570.31591796875
497, -4350.810496091843, 4, 49.850632457000756, 858, 225672,                                             225672, 0.0, 5207.1513671875
498, -3404.0300775766373, 3, 15.743408791999173, 273, 225945,                                             225945, 0.0, 5309.15283203125
499, 1326.0779564380646, 1, 21.77558783999848, 385, 226330,                                             226330, 0.0, 5455.8623046875
500, -4488.9619062542915, 2, 26.961696344000302, 488, 226818,                                             226818, 0.0, 5900.2265625
501, 1536.588638663292, 1, 13.732018131999212, 240, 227058,                                             227058, 0.0, 7151.849609375
502, -2472.122209787369, 3, 3.105291302999831, 52, 227110,                                             227110, 0.0, 5302.34619140625
503, -4598.5450120568275, 4, 50.43700235799952, 936, 228046,                                             228046, 0.0, 54365.375
504, -4415.642013549805, 4, 49.63676062000013, 876, 228922,                                             228922, 0.0, 2870923.5
505, -5952.496273636818, 4, 50.02635326299969, 861, 229783,                                             229783, 0.0, 27410.900390625
506, 2240.542756140232, 1, 5.124367290000009, 88, 229871,                                             229871, 0.0, 6995.3642578125
507, -4729.994290828705, 4, 50.02706138099893, 858, 230729,                                             230729, 0.0, 5610.56396484375
508, -522.6291737556458, 1, 29.9783685959992, 513, 231242,                                             231242, 0.0, 5532.30810546875
509, -4813.8885498046875, 2, 21.56126050400053, 363, 231605,                                             231605, 0.0, 4932.88134765625
510, -5415.2924464941025, 3, 38.79778889299996, 664, 232269,                                             232269, 0.0, 4496.8203125
511, -3027.648906171322, 2, 9.838177188999907, 165, 232434,                                             232434, 0.0, 4166.73388671875
512, -4800.267683029175, 2, 27.396369223000875, 454, 232888,                                             232888, 0.0, 5145.47802734375
513, 1557.8860401511192, 1, 18.355653350001376, 312, 233200,                                             233200, 0.0, 4416.85595703125
514, -2850.1702632904053, 2, 1.907517473999178, 31, 233231,                                             233231, 0.0, 5278.05078125
515, -3483.0763659477234, 3, 19.768433454000842, 329, 233560,                                             233560, 0.0, 4965.59521484375
516, -4032.306709766388, 2, 20.56575952500134, 342, 233902,                                             233902, 0.0, 5308.87353515625
517, -3558.565313100815, 2, 18.55813426900022, 316, 234218,                                             234218, 0.0, 4738.23095703125
518, 1668.053785175085, 1, 9.123595260000002, 149, 234367,                                             234367, 0.0, 5365.75732421875
519, -4532.219379663467, 2, 26.982524032000583, 436, 234803,                                             234803, 0.0, 4579.88232421875
520, 1918.4274016618729, 1, 13.933357537998745, 223, 235026,                                             235026, 0.0, 4296.8798828125
521, 1056.1919552087784, 1, 14.143127806999473, 229, 235255,                                             235255, 0.0, 4866.3603515625
522, 993.786942243576, 1, 29.729484433000835, 486, 235741,                                             235741, 0.0, 4262.09716796875
523, -5250.133737683296, 2, 29.99296810799933, 497, 236238,                                             236238, 0.0, 4541.4482421875
524, -3728.269115269184, 4, 50.828332699000384, 848, 237086,                                             237086, 0.0, 4427.611328125
525, -3669.65084028244, 2, 17.746033765999528, 293, 237379,                                             237379, 0.0, 4337.20751953125
526, -4739.44227206707, 4, 49.64067156499914, 846, 238225,                                             238225, 0.0, 4494.048828125
527, -3796.307575404644, 2, 23.35925664899878, 397, 238622,                                             238622, 0.0, 4545.76904296875
528, 2387.3416863679886, 1, 4.1280507069986925, 68, 238690,                                             238690, 0.0, 5254.7724609375
529, -3888.8717891573906, 2, 25.76973754500068, 423, 239113,                                             239113, 0.0, 4629.55859375
530, -3422.8644857406616, 4, 49.84639951399913, 864, 239977,                                             239977, 0.0, 4635.19921875
531, -4516.357282280922, 3, 27.687125024000125, 474, 240451,                                             240451, 0.0, 5002.5751953125
532, -41.84761008620262, 1, 37.61436356500053, 639, 241090,                                             241090, 0.0, 4781.6015625
533, -4433.771952033043, 4, 50.82917975199962, 872, 241962,                                             241962, 0.0, 4785.41357421875
534, 2169.437556743622, 1, 6.130581677000009, 107, 242069,                                             242069, 0.0, 4122.44580078125
535, -4032.1213241815567, 3, 20.55593481899996, 348, 242417,                                             242417, 0.0, 17070.39453125
536, 955.9182680547237, 1, 14.757754827000099, 255, 242672,                                             242672, 0.0, 5145.78466796875
537, -4619.573911786079, 2, 18.74847745599982, 312, 242984,                                             242984, 0.0, 4884.1357421875
538, -6206.089564800262, 2, 35.404385230000116, 600, 243584,                                             243584, 0.0, 11980.5556640625
539, -3908.1011103391647, 4, 49.43842850500005, 857, 244441,                                             244441, 0.0, 4962.1923828125
540, 2105.5182238817215, 1, 7.120519870000862, 110, 244551,                                             244551, 0.0, 5326.6015625
541, -6613.859822750092, 2, 46.51487943800021, 791, 245342,                                             245342, 0.0, 5029.9404296875
542, -3339.3210728168488, 2, 13.732655990001149, 224, 245566,                                             245566, 0.0, 5182.7099609375
543, 1654.7196114063263, 1, 14.352509385000303, 238, 245804,                                             245804, 0.0, 4631.04052734375
544, -2843.2479104995728, 2, 5.913904760998776, 97, 245901,                                             245901, 0.0, 4622.12353515625
545, 2213.092729449272, 1, 5.322951303000082, 90, 245991,                                             245991, 0.0, 5083.04833984375
546, -4160.41884458065, 4, 51.02427255299881, 845, 246836,                                             246836, 0.0, 4767.86669921875
547, -5322.883280187845, 4, 49.84439585700056, 838, 247674,                                             247674, 0.0, 5645.08349609375
548, -3756.33878749609, 2, 22.149581907999163, 362, 248036,                                             248036, 0.0, 5354.02880859375
549, -4860.748235285282, 2, 39.02013209600045, 643, 248679,                                             248679, 0.0, 5105.91845703125
550, -4296.8924243450165, 4, 49.8259902209993, 837, 249516,                                             249516, 0.0, 4999.13916015625
551, -4886.609311878681, 2, 29.689977714000634, 503, 250019,                                             250019, 0.0, 4695.2275390625
552, 1926.8552725315094, 1, 13.936720793000859, 232, 250251,                                             250251, 0.0, 4667.92626953125
553, -4687.577427268028, 2, 27.98858388699955, 462, 250713,                                             250713, 0.0, 4498.61572265625
554, 249.54952293634415, 1, 28.383541266000975, 473, 251186,                                             251186, 0.0, 4212.8271484375
555, -2416.7208083868027, 2, 3.50922623400038, 54, 251240,                                             251240, 0.0, 6472.125
556, -3752.7369936704636, 2, 20.213249970000106, 337, 251577,                                             251577, 0.0, 4908.33740234375
557, 465.2500111460686, 1, 30.73627067599955, 498, 252075,                                             252075, 0.0, 4856.21044921875
558, -4832.148074746132, 2, 26.975442150000163, 451, 252526,                                             252526, 0.0, 173560.40625
559, -716.9399220943451, 1, 39.81694512700051, 671, 253197,                                             253197, 0.0, 4429.8330078125
560, -4171.602309405804, 4, 50.224412619998475, 866, 254063,                                             254063, 0.0, 4111.23388671875
561, 1822.5096351504326, 1, 10.864936695999859, 183, 254246,                                             254246, 0.0, 4591.8984375
562, -2793.1421694755554, 2, 4.510819922999872, 73, 254319,                                             254319, 0.0, 3695.706298828125
563, -3608.1813220977783, 4, 49.83955986299952, 859, 255178,                                             255178, 0.0, 30093.822265625
564, -3997.047445654869, 3, 21.75535158400089, 376, 255554,                                             255554, 0.0, 4029.021240234375
565, -2797.8054599761963, 3, 11.340051597999263, 194, 255748,                                             255748, 0.0, 4609.35546875
566, -3590.3630039691925, 3, 15.93456762400092, 272, 256020,                                             256020, 0.0, 3842.505126953125
567, -428.66050124168396, 1, 26.98405127499791, 458, 256478,                                             256478, 0.0, 4195.88671875
568, -2810.783590555191, 2, 5.912857385999814, 95, 256573,                                             256573, 0.0, 4397.1328125
569, -3036.602322101593, 3, 10.14056931000232, 172, 256745,                                             256745, 0.0, 4126.96240234375
570, 1919.431985259056, 1, 8.924181157999556, 149, 256894,                                             256894, 0.0, 4314.4306640625
571, -3971.004386663437, 2, 18.079891966001014, 304, 257198,                                             257198, 0.0, 3776.03955078125
572, 899.9491084218025, 1, 21.17099035099818, 352, 257550,                                             257550, 0.0, 4610.62548828125
573, -2526.0931193828583, 2, 3.7094242029997986, 61, 257611,                                             257611, 0.0, 4036.8701171875
574, -3762.932740032673, 3, 23.779901855999924, 416, 258027,                                             258027, 0.0, 7537.99267578125
575, -3662.562623977661, 3, 20.167131754002185, 341, 258368,                                             258368, 0.0, 4261.88037109375
576, -3699.5664516687393, 2, 20.363395959000627, 346, 258714,                                             258714, 0.0, 4003.13720703125
577, -3955.508187711239, 2, 21.183118162000028, 356, 259070,                                             259070, 0.0, 4132.56005859375
578, -3309.189158678055, 2, 17.15713483700165, 294, 259364,                                             259364, 0.0, 3907.23046875
579, -4552.562866032124, 2, 24.36343120699894, 409, 259773,                                             259773, 0.0, 4714.94140625
580, -6199.949381232262, 3, 48.032375968999986, 811, 260584,                                             260584, 0.0, 4419.79931640625
581, -4277.683203697205, 4, 49.70430470800056, 824, 261408,                                             261408, 0.0, 4104.84423828125
582, -5661.0271208286285, 2, 35.99934387200119, 606, 262014,                                             262014, 0.0, 4499.3134765625
583, -4442.62980222702, 4, 49.82727315900047, 807, 262821,                                             262821, 0.0, 4278.1689453125
584, 2080.3428140878677, 1, 7.132931334999739, 110, 262931,                                             262931, 0.0, 5113.12353515625
585, -2840.5781569480896, 3, 6.112105468000664, 96, 263027,                                             263027, 0.0, 5000.5673828125
586, -917.174018740654, 1, 40.222153482001886, 672, 263699,                                             263699, 0.0, 4146.93603515625
587, -4196.5088547468185, 2, 27.769762805000937, 456, 264155,                                             264155, 0.0, 4059.34375
588, -3876.1819866895676, 4, 50.45464059599908, 818, 264973,                                             264973, 0.0, 4424.04736328125
589, 1127.4506455659866, 1, 11.73385719700309, 187, 265160,                                             265160, 0.0, 4664.57421875
590, -8378.058188915253, 2, 44.42701019100059, 721, 265881,                                             265881, 0.0, 4579.93701171875
591, -5870.451615393162, 2, 48.14171371200064, 774, 266655,                                             266655, 0.0, 4457.88134765625
592, -3807.2485743761063, 4, 49.8335567260001, 801, 267456,                                             267456, 0.0, 4432.5478515625
593, -87.49505749344826, 1, 35.80982424600006, 568, 268024,                                             268024, 0.0, 4572.953125
594, -2890.774686574936, 3, 7.317039804001979, 107, 268131,                                             268131, 0.0, 4962.07861328125
595, -5130.109873980284, 2, 24.983613931002765, 396, 268527,                                             268527, 0.0, 4779.93115234375
596, -923.0051355361938, 1, 47.61590875799811, 766, 269293,                                             269293, 0.0, 4314.56640625
597, -3295.6072776317596, 2, 10.543782008000562, 169, 269462,                                             269462, 0.0, 4678.599609375
598, 1466.6913440227509, 1, 10.931736896000075, 176, 269638,                                             269638, 0.0, 4591.408203125
599, -4352.485031843185, 2, 26.981392317000427, 432, 270070,                                             270070, 0.0, 4784.6787109375
600, -5700.106980800629, 3, 25.562600455999927, 398, 270468,                                             270468, 0.0, 4880.2216796875
601, -6985.149499952793, 2, 38.36827261099825, 613, 271081,                                             271081, 0.0, 4543.923828125
602, -4757.223740816116, 3, 28.775408467001398, 438, 271519,                                             271519, 0.0, 4622.95556640625
603, -4619.9828724861145, 2, 20.365739546999976, 317, 271836,                                             271836, 0.0, 5017.47509765625
604, 1676.3125241100788, 1, 9.938645394999185, 156, 271992,                                             271992, 0.0, 4371.04638671875
605, -4875.2999856472015, 4, 50.2382773749996, 790, 272782,                                             272782, 0.0, 4665.05908203125
606, 401.6372300386429, 1, 27.982692138000857, 447, 273229,                                             273229, 0.0, 4919.39990234375
607, -5119.975188910961, 4, 50.42628786699788, 811, 274040,                                             274040, 0.0, 4684.349609375
608, 1819.19001942873, 1, 9.930572740999196, 154, 274194,                                             274194, 0.0, 3891.26611328125
609, -3572.5000306367874, 4, 50.623332513001515, 804, 274998,                                             274998, 0.0, 4953.38330078125
610, -5873.733736038208, 3, 40.61531877900052, 647, 275645,                                             275645, 0.0, 4681.4140625
611, -5015.0084899663925, 4, 50.875137965998874, 816, 276461,                                             276461, 0.0, 5024.720703125
612, 207.63919097185135, 1, 32.19602607100023, 522, 276983,                                             276983, 0.0, 4774.8662109375
613, -3248.148136496544, 2, 13.537661645001208, 218, 277201,                                             277201, 0.0, 4657.033203125
614, -3978.106627881527, 4, 50.645983941998566, 809, 278010,                                             278010, 0.0, 5105.1953125
615, -4097.739074170589, 4, 50.64898235599685, 807, 278817,                                             278817, 0.0, 5243.73486328125
616, -4767.070966601372, 2, 28.97259662900251, 464, 279281,                                             279281, 0.0, 4662.22998046875
617, -3407.011088550091, 2, 17.757667992998904, 279, 279560,                                             279560, 0.0, 4287.1220703125
618, 1870.3769118785858, 1, 12.346702405997348, 199, 279759,                                             279759, 0.0, 4478.30517578125
619, -2499.122789978981, 2, 3.327370733997668, 53, 279812,                                             279812, 0.0, 4392.2041015625
620, -5547.838526368141, 3, 27.56875844300157, 449, 280261,                                             280261, 0.0, 4586.37353515625
621, -3937.704820394516, 4, 50.534665259001486, 837, 281098,                                             281098, 0.0, 4395.62939453125
622, -3405.2194211483, 3, 18.940853719999723, 309, 281407,                                             281407, 0.0, 3941.53466796875
