episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
276, -4255.320593118668, 4, 49.833161272001234, 800, 127686,                                             127686, 0.0, 4572.64794921875
277, -3849.437530040741, 3, 24.37724096400052, 395, 128081,                                             128081, 0.0, 4469.87353515625
278, -3632.7868826389313, 3, 16.55964803000097, 259, 128340,                                             128340, 0.0, 4393.0458984375
279, -3830.095382332802, 3, 19.361982620999697, 309, 128649,                                             128649, 0.0, 4362.04150390625
280, -3743.8555538654327, 3, 18.366794769999615, 301, 128950,                                             128950, 0.0, 4482.68896484375
281, -3273.4356991052628, 3, 16.342885438998564, 261, 129211,                                             129211, 0.0, 4183.78564453125
282, -5563.391680598259, 4, 49.44582386300135, 814, 130025,                                             130025, 0.0, 82844.8515625
283, -2889.0814530849457, 4, 49.829692638999404, 804, 130829,                                             130829, 0.0, 4540.67236328125
284, -3357.568343937397, 3, 15.75689419399896, 261, 131090,                                             131090, 0.0, 4329.7099609375
285, -3317.9773921966553, 3, 15.758870531999492, 256, 131346,                                             131346, 0.0, 4786.361328125
286, -3584.6054055690765, 4, 49.661333710999315, 818, 132164,                                             132164, 0.0, 4725.89013671875
287, -3582.80178463459, 3, 18.940849908998644, 302, 132466,                                             132466, 0.0, 4818.04736328125
288, -3032.1204946041107, 3, 13.746840275998693, 225, 132691,                                             132691, 0.0, 4998.37890625
289, -2772.548491716385, 2, 8.52185932700013, 135, 132826,                                             132826, 0.0, 4824.68896484375
290, -3987.840597987175, 4, 49.847342748998926, 821, 133647,                                             133647, 0.0, 5116.220703125
291, 659.4151981472969, 1, 30.365680644999884, 501, 134148,                                             134148, 0.0, 5240.07470703125
292, -3486.669970691204, 4, 49.84123770000042, 818, 134966,                                             134966, 0.0, 4314.84375
293, -4543.950358629227, 3, 24.96547665000071, 400, 135366,                                             135366, 0.0, 5497.17431640625
294, -5214.870592713356, 2, 45.21103898799993, 723, 136089,                                             136089, 0.0, 4795.61865234375
295, -4421.283163547516, 4, 49.848492962999444, 815, 136904,                                             136904, 0.0, 4426.833984375
296, -4506.137979030609, 4, 49.825706812000135, 824, 137728,                                             137728, 0.0, 4872.51025390625
297, -3666.5936985611916, 4, 49.84530756800086, 827, 138555,                                             138555, 0.0, 4825.33154296875
298, -3763.79135286808, 3, 18.965296409000075, 309, 138864,                                             138864, 0.0, 4624.17822265625
299, -3383.5159739255905, 4, 49.644318495000334, 823, 139687,                                             139687, 0.0, 5185.9853515625
300, -3704.2372641265392, 4, 50.83141819499906, 830, 140517,                                             140517, 0.0, 5036.76220703125
301, -3934.963399887085, 3, 25.823592564998762, 417, 140934,                                             140934, 0.0, 5031.58447265625
302, 501.41413936018944, 1, 34.60337407600127, 566, 141500,                                             141500, 0.0, 5119.1025390625
303, -3654.29868298769, 4, 50.82609211700037, 814, 142314,                                             142314, 0.0, 4659.64453125
304, -1529.2716490030289, 1, 48.84591677699973, 785, 143099,                                             143099, 0.0, 4804.08251953125
305, -3312.543534219265, 4, 50.63028708599995, 825, 143924,                                             143924, 0.0, 4832.6181640625
306, -3804.156775712967, 4, 50.64540710399888, 806, 144730,                                             144730, 0.0, 71458.28125
307, -3534.7145406007767, 4, 49.83111688200006, 818, 145548,                                             145548, 0.0, 5212.6455078125
308, -3407.2858125567436, 4, 49.84577319300115, 808, 146356,                                             146356, 0.0, 5106.31982421875
309, -4593.015739619732, 2, 33.398732035999274, 544, 146900,                                             146900, 0.0, 4646.1103515625
310, -3467.835860490799, 4, 49.81937660699987, 800, 147700,                                             147700, 0.0, 4764.22802734375
311, -3862.8919157981873, 4, 49.99637045199961, 773, 148473,                                             148473, 0.0, 4753.330078125
312, 925.5907534956932, 1, 25.178747535001094, 384, 148857,                                             148857, 0.0, 4686.701171875
313, -3136.76079082489, 4, 50.03105496700118, 761, 149618,                                             149618, 0.0, 4650.85107421875
314, -4756.715591132641, 4, 49.8566277910013, 764, 150382,                                             150382, 0.0, 4900.0419921875
315, -3953.755967259407, 3, 25.989970144000836, 391, 150773,                                             150773, 0.0, 6194.49853515625
316, -3016.025190472603, 4, 49.435259750000114, 749, 151522,                                             151522, 0.0, 8126.970703125
317, -3270.851026713848, 4, 49.637593608000316, 767, 152289,                                             152289, 0.0, 5140.79541015625
318, -2979.6556872427464, 4, 50.0419869769994, 770, 153059,                                             153059, 0.0, 4554.7626953125
319, -770.0689049363136, 1, 47.63754933400014, 713, 153772,                                             153772, 0.0, 4361.44677734375
320, -3607.301495075226, 4, 50.039697359001366, 762, 154534,                                             154534, 0.0, 11632.12109375
321, -3127.42591381073, 4, 49.40077512800053, 748, 155282,                                             155282, 0.0, 5439.998046875
322, -3792.2458485364914, 3, 22.954288535998785, 349, 155631,                                             155631, 0.0, 4359.97509765625
323, -3912.1225749254227, 3, 24.97317066799951, 402, 156033,                                             156033, 0.0, 10560.0009765625
324, -4102.1951224803925, 3, 25.973848751998958, 421, 156454,                                             156454, 0.0, 5204.0576171875
325, -4335.985480546951, 3, 27.176240124999822, 446, 156900,                                             156900, 0.0, 8124.97607421875
326, -3592.6869934797287, 3, 20.98361057799957, 333, 157233,                                             157233, 0.0, 4823.7294921875
327, -4188.964626073837, 4, 49.999920676998954, 828, 158061,                                             158061, 0.0, 6130.236328125
328, 2263.269186079502, 1, 5.127584603000287, 86, 158147,                                             158147, 0.0, 3948.11328125
329, -2940.4418717622757, 2, 8.32054436800172, 130, 158277,                                             158277, 0.0, 4344.61083984375
330, -6406.188844203949, 2, 45.635033628999736, 761, 159038,                                             159038, 0.0, 5081.9501953125
331, 891.071259021759, 1, 24.712597267998717, 395, 159433,                                             159433, 0.0, 4220.1796875
332, 110.43353706598282, 1, 26.18549041500046, 438, 159871,                                             159871, 0.0, 4418.52978515625
333, -4184.049450993538, 4, 50.02884158800043, 836, 160707,                                             160707, 0.0, 5384.01513671875
334, -3708.8787002563477, 3, 21.169478562000222, 366, 161073,                                             161073, 0.0, 4669.1201171875
335, -3713.879774212837, 4, 49.830420879001394, 858, 161931,                                             161931, 0.0, 4123.09912109375
336, -3169.943298101425, 3, 15.761166726999363, 270, 162201,                                             162201, 0.0, 4546.9599609375
337, -3692.3476127386093, 2, 15.353992954000205, 263, 162464,                                             162464, 0.0, 4288.30712890625
338, -5483.648917078972, 2, 34.00584571800027, 574, 163038,                                             163038, 0.0, 3945.15283203125
339, -4327.396515727043, 3, 20.56576784400022, 348, 163386,                                             163386, 0.0, 4445.65576171875
340, -4646.730338811874, 4, 49.82680489099948, 847, 164233,                                             164233, 0.0, 4330.1201171875
341, -3812.397797703743, 4, 49.798964091000016, 837, 165070,                                             165070, 0.0, 4642.7998046875
342, 1605.532439827919, 1, 13.33471173900034, 220, 165290,                                             165290, 0.0, 4398.7509765625
343, -3628.232308983803, 4, 49.842698579999706, 842, 166132,                                             166132, 0.0, 4610.41845703125
344, -4347.803543806076, 4, 49.834384992000196, 843, 166975,                                             166975, 0.0, 4334.35107421875
345, -4932.934198021889, 2, 31.195523307000258, 533, 167508,                                             167508, 0.0, 4644.56103515625
346, -3818.884736418724, 3, 20.554726718999518, 340, 167848,                                             167848, 0.0, 4831.83251953125
347, 514.9584690928459, 1, 21.590142656999888, 363, 168211,                                             168211, 0.0, 4379.25146484375
348, -3619.4941915273666, 4, 50.81038737699964, 857, 169068,                                             169068, 0.0, 4129.04296875
349, 1548.0875842571259, 1, 14.746483019000152, 256, 169324,                                             169324, 0.0, 3564.939697265625
350, -2671.1456750631332, 3, 3.708136548000766, 60, 169384,                                             169384, 0.0, 2720.995361328125
351, -4699.163545370102, 4, 49.77718803700009, 872, 170256,                                             170256, 0.0, 4285.76123046875
352, -5220.752967596054, 3, 45.0159883360011, 779, 171035,                                             171035, 0.0, 4801.49951171875
353, -5801.577150225639, 4, 50.84430056000019, 875, 171910,                                             171910, 0.0, 6724.3486328125
354, 1127.5046768188477, 1, 20.96448262100057, 362, 172272,                                             172272, 0.0, 5766.32373046875
355, -4839.16587293148, 3, 30.177720143999977, 516, 172788,                                             172788, 0.0, 5125.5234375
356, -4144.759478807449, 3, 25.98479829899952, 453, 173241,                                             173241, 0.0, 4402.310546875
357, -4006.7860864400864, 3, 23.37550119200023, 397, 173638,                                             173638, 0.0, 5304.212890625
358, 205.181431889534, 1, 32.78730705700036, 574, 174212,                                             174212, 0.0, 4899.46142578125
359, -4215.802133738995, 4, 50.45078873499915, 878, 175090,                                             175090, 0.0, 4772.169921875
360, -5106.066761732101, 3, 25.96476109899959, 462, 175552,                                             175552, 0.0, 5102.275390625
361, -4955.936616301537, 2, 27.34757337799965, 479, 176031,                                             176031, 0.0, 4864.21337890625
362, -4067.9088963866234, 3, 24.37247377099993, 428, 176459,                                             176459, 0.0, 5258.4072265625
363, -4569.925312101841, 3, 27.58528100299918, 474, 176933,                                             176933, 0.0, 4957.4853515625
364, -3963.533707857132, 3, 25.76533045600081, 434, 177367,                                             177367, 0.0, 5684.8134765625
365, -3589.1398772001266, 4, 50.03454426100143, 837, 178204,                                             178204, 0.0, 4420.42822265625
366, -6139.78435921669, 2, 42.21774678099973, 713, 178917,                                             178917, 0.0, 11490.533203125
367, -3534.4523137807846, 4, 49.822499367999626, 822, 179739,                                             179739, 0.0, 4662.1884765625
368, 1250.5376034975052, 1, 12.949895223000567, 215, 179954,                                             179954, 0.0, 5079.3935546875
369, -2789.887664079666, 2, 6.514178737999828, 103, 180057,                                             180057, 0.0, 5163.314453125
370, -4316.966804027557, 3, 22.970894628999304, 375, 180432,                                             180432, 0.0, 4643.31005859375
371, -3726.429907679558, 4, 49.77589149400046, 823, 181255,                                             181255, 0.0, 4680.67578125
372, -3436.5263752937317, 4, 49.843919953000295, 828, 182083,                                             182083, 0.0, 4660.1181640625
373, -3683.0898134708405, 3, 23.362823543999184, 369, 182452,                                             182452, 0.0, 4648.50439453125
374, -4403.021104216576, 4, 49.84396982600083, 814, 183266,                                             183266, 0.0, 4201.12109375
375, -3102.8803629279137, 4, 49.635090280999066, 810, 184076,                                             184076, 0.0, 4618.2998046875
376, -3126.1611377596855, 4, 50.042577455000355, 807, 184883,                                             184883, 0.0, 4283.6474609375
377, 842.2341787815094, 1, 26.788645172999168, 438, 185321,                                             185321, 0.0, 3533.177734375
378, 1481.1919302940369, 1, 19.194831347998843, 308, 185629,                                             185629, 0.0, 4313.119140625
379, -3991.822523355484, 3, 22.327919772000314, 365, 185994,                                             185994, 0.0, 4573.2451171875
380, -4407.98478603363, 3, 26.179379225000957, 424, 186418,                                             186418, 0.0, 4062.66943359375
381, -3740.388159573078, 4, 49.76660019300107, 809, 187227,                                             187227, 0.0, 5932.8505859375
382, -3730.6120232343674, 4, 49.84376593300112, 824, 188051,                                             188051, 0.0, 136836.53125
383, -4531.96032845974, 4, 49.63164437300111, 843, 188894,                                             188894, 0.0, 3823.540283203125
384, -6793.889331817627, 2, 49.64514777400109, 827, 189721,                                             189721, 0.0, 4094.363037109375
385, -4002.571852326393, 4, 49.82001544800005, 847, 190568,                                             190568, 0.0, 3985.390380859375
386, -3827.575082063675, 3, 22.97219957500056, 391, 190959,                                             190959, 0.0, 4377.5068359375
387, 640.0755610764027, 1, 27.16962184699878, 471, 191430,                                             191430, 0.0, 4005.9794921875
388, 1969.2148622274399, 1, 11.771668445000614, 207, 191637,                                             191637, 0.0, 3666.107421875
389, -3776.670394361019, 4, 50.009063215000424, 872, 192509,                                             192509, 0.0, 4411.458984375
390, -5498.25746679306, 2, 35.794816658000855, 627, 193136,                                             193136, 0.0, 4291.59912109375
391, -2883.9146173000336, 3, 10.698418142999799, 183, 193319,                                             193319, 0.0, 3211209.5
392, -3885.8823935985565, 4, 49.833005296999545, 871, 194190,                                             194190, 0.0, 37034.37109375
393, -4045.451502084732, 3, 25.3648930190011, 437, 194627,                                             194627, 0.0, 4619.84033203125
394, -3268.6056458950043, 3, 13.547987081999963, 231, 194858,                                             194858, 0.0, 48912.96484375
395, -3638.394602417946, 3, 18.750815497000076, 310, 195168,                                             195168, 0.0, 4001.563232421875
396, -3693.6660834550858, 2, 12.33123654100018, 198, 195366,                                             195366, 0.0, 3767.45654296875
397, -4544.04886007309, 3, 27.81214577600076, 462, 195828,                                             195828, 0.0, 4849.6220703125
398, -7146.047043323517, 3, 47.59401378599978, 780, 196608,                                             196608, 0.0, 5123.94091796875
399, -2962.1337001919746, 4, 49.832164974999614, 813, 197421,                                             197421, 0.0, 14313.892578125
400, -4297.804787099361, 4, 50.04263673800051, 830, 198251,                                             198251, 0.0, 4167.5341796875
401, -3177.221538901329, 2, 15.49515834200065, 248, 198499,                                             198499, 0.0, 4613.2099609375
402, -4765.799298524857, 4, 49.801570204999734, 803, 199302,                                             199302, 0.0, 4532.96875
403, -4699.665149271488, 2, 39.21120345000054, 654, 199956,                                             199956, 0.0, 900935.125
404, -3886.596419453621, 3, 21.15599031400052, 364, 200320,                                             200320, 0.0, 3812.94921875
405, -3333.068372130394, 2, 13.14848216899918, 222, 200542,                                             200542, 0.0, 3921.87353515625
406, -4216.5697211027145, 3, 23.808293242000218, 420, 200962,                                             200962, 0.0, 4078.650634765625
407, -3962.3091494441032, 4, 49.982589077999364, 873, 201835,                                             201835, 0.0, 4124.23876953125
408, -3978.563209414482, 4, 50.440502662000654, 903, 202738,                                             202738, 0.0, 4482.8955078125
409, -3863.309654891491, 2, 24.177076731000852, 431, 203169,                                             203169, 0.0, 4936.6533203125
410, -7159.869967699051, 2, 40.00314402500044, 714, 203883,                                             203883, 0.0, 4422.146484375
411, -4971.035392999649, 3, 28.32950052599881, 506, 204389,                                             204389, 0.0, 3458.089111328125
412, -4717.503050088882, 3, 25.38819653599967, 449, 204838,                                             204838, 0.0, 4232.5546875
413, -3836.6346123814583, 4, 49.83107498899881, 876, 205714,                                             205714, 0.0, 4496.17041015625
414, -4362.817026376724, 4, 50.64809996400072, 883, 206597,                                             206597, 0.0, 4189.638671875
415, 2031.9713164567947, 1, 8.739502365999215, 153, 206750,                                             206750, 0.0, 3155.551025390625
416, -3109.6036950945854, 4, 50.622073009000815, 878, 207628,                                             207628, 0.0, 4651.18603515625
417, -1063.8300368189812, 1, 35.80770132500038, 617, 208245,                                             208245, 0.0, 4609.958984375
418, -4462.538068413734, 4, 50.63216177599861, 862, 209107,                                             209107, 0.0, 4249.3095703125
419, -3029.9720314741135, 3, 11.542686839000453, 194, 209301,                                             209301, 0.0, 3980.923095703125
420, 1626.040222465992, 1, 12.742749389999517, 207, 209508,                                             209508, 0.0, 5493.7685546875
421, -3858.501937031746, 4, 50.56623210699945, 820, 210328,                                             210328, 0.0, 5185.22607421875
422, -5448.777783274651, 2, 37.00296810600048, 573, 210901,                                             210901, 0.0, 4064.2919921875
423, -5420.5165585279465, 2, 35.61022918500021, 554, 211455,                                             211455, 0.0, 4349.06103515625
424, -3519.563582777977, 4, 51.03708984599871, 785, 212240,                                             212240, 0.0, 3825.801025390625
425, 804.1942202448845, 1, 28.78836440700252, 435, 212675,                                             212675, 0.0, 4618.56396484375
426, 1542.084209382534, 1, 21.16363637899849, 319, 212994,                                             212994, 0.0, 5266.53076171875
427, -3567.39346152544, 3, 23.157496567000635, 359, 213353,                                             213353, 0.0, 4308.27392578125
428, -3482.031567811966, 4, 50.63775821500167, 775, 214128,                                             214128, 0.0, 1084007.5
429, -3374.2984181642532, 4, 49.6368420209983, 785, 214913,                                             214913, 0.0, 4437.5771484375
430, -3366.238689184189, 4, 49.64102076800191, 788, 215701,                                             215701, 0.0, 4708.5556640625
431, -4116.581725358963, 3, 25.7007010289999, 404, 216105,                                             216105, 0.0, 5097.24462890625
432, -4517.897360801697, 3, 34.20568557200022, 542, 216647,                                             216647, 0.0, 4953.7763671875
433, -3100.9473139047623, 3, 14.356685170001583, 227, 216874,                                             216874, 0.0, 3309.001220703125
434, -4036.784371972084, 4, 49.8210954410024, 787, 217661,                                             217661, 0.0, 3828.25341796875
435, -3508.2845361232758, 2, 20.75969528299902, 339, 218000,                                             218000, 0.0, 4045.219482421875
436, -3720.655062675476, 4, 49.8277049190001, 802, 218802,                                             218802, 0.0, 4530.74267578125
437, -4163.884382486343, 4, 49.84775339399857, 814, 219616,                                             219616, 0.0, 4195.37451171875
438, -3912.938396215439, 3, 22.352248252998834, 349, 219965,                                             219965, 0.0, 4652.23193359375
439, -3954.561171770096, 2, 22.16519045500172, 362, 220327,                                             220327, 0.0, 3489.6923828125
440, -3718.3906738758087, 2, 17.549178896999365, 289, 220616,                                             220616, 0.0, 4802.2666015625
441, -4010.90664601326, 4, 50.56553177399837, 807, 221423,                                             221423, 0.0, 4664.44287109375
442, -4931.317443370819, 4, 50.0277624549999, 778, 222201,                                             222201, 0.0, 5127.75439453125
443, -4711.73372399807, 2, 32.45710018200043, 512, 222713,                                             222713, 0.0, 4140.8876953125
444, -3353.0733266472816, 2, 17.290055793000647, 267, 222980,                                             222980, 0.0, 4346.0068359375
445, -4669.110725522041, 3, 18.363148465999984, 292, 223272,                                             223272, 0.0, 4034.76806640625
446, -3380.154020547867, 4, 49.648564545001136, 791, 224063,                                             224063, 0.0, 4187.65087890625
447, -4486.630893111229, 4, 50.044737539999915, 770, 224833,                                             224833, 0.0, 3893.330810546875
448, -3585.207645535469, 4, 49.84081415200126, 773, 225606,                                             225606, 0.0, 4076.7998046875
449, -3998.851082921028, 4, 49.829430447996856, 780, 226386,                                             226386, 0.0, 4578.947265625
450, -2606.798950791359, 3, 9.339184038002713, 145, 226531,                                             226531, 0.0, 5158.40234375
451, -3646.806137561798, 3, 20.493070561999048, 307, 226838,                                             226838, 0.0, 4309.05517578125
452, -3361.1273509263992, 4, 49.82075078200069, 763, 227601,                                             227601, 0.0, 4184.4521484375
453, -3703.451938211918, 2, 14.95263047499975, 212, 227813,                                             227813, 0.0, 4717.43115234375
454, -72.08815455436707, 1, 32.97756652199678, 510, 228323,                                             228323, 0.0, 4477.6259765625
455, -3758.421456515789, 2, 27.58676321999883, 412, 228735,                                             228735, 0.0, 4719.9072265625
456, -3729.43212223053, 3, 24.375844459998916, 382, 229117,                                             229117, 0.0, 5163.25927734375
457, -3529.2863043546677, 4, 49.84149126000193, 768, 229885,                                             229885, 0.0, 4031.573486328125
458, -4025.133164048195, 3, 25.557082358001935, 388, 230273,                                             230273, 0.0, 4071.8408203125
459, -1596.0033367276192, 1, 50.27937552599906, 784, 231057,                                             231057, 0.0, 4151.05810546875
460, -2684.4044511318207, 3, 6.080402178999066, 92, 231149,                                             231149, 0.0, 4117.2890625
461, -5119.743533015251, 2, 32.12495057900014, 502, 231651,                                             231651, 0.0, 3716.92333984375
462, -3350.875258743763, 4, 50.049627373002295, 739, 232390,                                             232390, 0.0, 4300.38037109375
463, -3951.7842350006104, 4, 50.03587109500222, 762, 233152,                                             233152, 0.0, 3537.05419921875
464, 164.1162804365158, 1, 28.78759130799881, 437, 233589,                                             233589, 0.0, 1575403.875
465, -523.6651440858841, 1, 40.398886768998636, 638, 234227,                                             234227, 0.0, 10717.5263671875
466, -3217.3402235507965, 4, 49.83044434600015, 769, 234996,                                             234996, 0.0, 3688.44873046875
467, -2867.019658088684, 2, 6.772641807998298, 108, 235104,                                             235104, 0.0, 5818.07275390625
468, 388.4858227968216, 1, 24.53581937999843, 387, 235491,                                             235491, 0.0, 4583.32763671875
469, -2237.706062436104, 2, 2.5230611929982842, 37, 235528,                                             235528, 0.0, 3894.7001953125
470, -4994.234098911285, 2, 33.18012653999904, 525, 236053,                                             236053, 0.0, 27411.69140625
471, -4730.89019203186, 2, 36.13576057499813, 560, 236613,                                             236613, 0.0, 9926.880859375
472, -4389.440742015839, 2, 30.999897933001193, 476, 237089,                                             237089, 0.0, 3580.67578125
473, 1403.9965389966965, 1, 18.960946120998415, 302, 237391,                                             237391, 0.0, 3808.08642578125
474, 1981.9983140826225, 1, 12.946287763003056, 208, 237599,                                             237599, 0.0, 3819.3369140625
475, -4893.876848936081, 3, 37.61278275299992, 597, 238196,                                             238196, 0.0, 3205.89990234375
476, -3792.598836660385, 3, 21.369598175002466, 342, 238538,                                             238538, 0.0, 3866.81103515625
477, -3547.0596408843994, 4, 49.64504343999943, 793, 239331,                                             239331, 0.0, 4009.983642578125
478, 835.669342815876, 1, 27.180349442001898, 417, 239748,                                             239748, 0.0, 4077.685546875
479, -3940.3414462804794, 4, 50.23019899599967, 790, 240538,                                             240538, 0.0, 3813.535400390625
480, -4053.444040477276, 4, 49.65339826299896, 772, 241310,                                             241310, 0.0, 3648.666015625
481, -3110.0616487264633, 3, 14.730452202999004, 227, 241537,                                             241537, 0.0, 3919.816162109375
482, 1239.906897842884, 1, 22.977305827000237, 349, 241886,                                             241886, 0.0, 3798.687255859375
483, -3199.78728723526, 2, 16.94610893999925, 259, 242145,                                             242145, 0.0, 3918.7568359375
484, -3520.9030932188034, 3, 18.56111027499719, 283, 242428,                                             242428, 0.0, 3389.584228515625
485, -4289.7462948560715, 2, 24.760601394998957, 372, 242800,                                             242800, 0.0, 3921.5009765625
486, -4019.439079761505, 4, 50.440337174997694, 759, 243559,                                             243559, 0.0, 3950.571044921875
487, 105.98682969808578, 1, 30.77577918300085, 464, 244023,                                             244023, 0.0, 4166.50732421875
488, -2752.7962930202484, 2, 7.342682598002284, 108, 244131,                                             244131, 0.0, 3935.9423828125
489, -3040.5447621941566, 3, 15.342291125001793, 238, 244369,                                             244369, 0.0, 4077.475341796875
490, 2033.2017560899258, 1, 11.348639510000794, 173, 244542,                                             244542, 0.0, 4059.214599609375
491, -3449.078349173069, 2, 18.063867546999973, 278, 244820,                                             244820, 0.0, 4450.0693359375
492, -3862.952246427536, 3, 24.58315510399916, 383, 245203,                                             245203, 0.0, 3988.9716796875
493, 1037.7427879869938, 1, 26.183551342997816, 400, 245603,                                             245603, 0.0, 4604.322265625
494, -3701.50148165226, 2, 29.371767481999996, 451, 246054,                                             246054, 0.0, 3930.143310546875
495, -5290.77678245306, 2, 39.60979032599789, 615, 246669,                                             246669, 0.0, 4309.1572265625
496, -4030.5704439282417, 2, 30.38817221700083, 467, 247136,                                             247136, 0.0, 4167.5830078125
497, -4666.911854505539, 2, 35.39638273300079, 537, 247673,                                             247673, 0.0, 5119.79052734375
498, -3105.8352477550507, 3, 15.755463093999424, 245, 247918,                                             247918, 0.0, 4737.3388671875
499, -2816.9347167015076, 2, 6.918186152000999, 105, 248023,                                             248023, 0.0, 4609.880859375
500, -5629.96271944046, 2, 46.41806389799967, 711, 248734,                                             248734, 0.0, 4519.8837890625
501, 613.0090533941984, 1, 22.730964646001667, 345, 249079,                                             249079, 0.0, 4341.86181640625
502, -6230.0682782530785, 2, 49.0239379199993, 734, 249813,                                             249813, 0.0, 4547.04541015625
503, 1907.5491179823875, 1, 14.152252432999376, 215, 250028,                                             250028, 0.0, 4888.1640625
504, -2874.8296929597855, 2, 9.121753172999888, 133, 250161,                                             250161, 0.0, 3563.5693359375
505, 517.43880879879, 1, 34.611538307002775, 530, 250691,                                             250691, 0.0, 5511.93017578125
506, 239.52489149570465, 1, 25.367163375998643, 389, 251080,                                             251080, 0.0, 4570.6728515625
507, -4339.304884672165, 4, 49.84171632899961, 768, 251848,                                             251848, 0.0, 129351.6015625
508, -3790.5782222151756, 4, 51.03654244900099, 808, 252656,                                             252656, 0.0, 4499.1171875
509, 1093.5896155536175, 1, 24.19944241199846, 395, 253051,                                             253051, 0.0, 4742.0791015625
510, -2732.844577908516, 2, 7.696085380001023, 119, 253170,                                             253170, 0.0, 4200.3974609375
511, -4280.86093878746, 2, 24.286400177999894, 375, 253545,                                             253545, 0.0, 4478.69140625
512, -4568.059897542, 2, 33.38748080500227, 538, 254083,                                             254083, 0.0, 4340.00146484375
513, -3565.9080722332, 3, 18.349303381000936, 307, 254390,                                             254390, 0.0, 4147.6640625
514, -2853.3546130657196, 2, 6.5337488840013975, 107, 254497,                                             254497, 0.0, 3587.14892578125
515, -4315.634738206863, 3, 26.38306983900111, 428, 254925,                                             254925, 0.0, 4341.5986328125
516, -514.6203977763653, 1, 31.800852060998295, 519, 255444,                                             255444, 0.0, 4195.3046875
517, -3646.8038442730904, 2, 18.159174078999058, 295, 255739,                                             255739, 0.0, 4082.48095703125
518, -5182.613373637199, 2, 35.80671695599813, 587, 256326,                                             256326, 0.0, 4470.15185546875
519, -3746.9541087150574, 3, 23.969347152997216, 388, 256714,                                             256714, 0.0, 5127.6708984375
520, -3610.793947696686, 3, 20.764080459997786, 353, 257067,                                             257067, 0.0, 4474.3271484375
521, -3818.9429441690445, 4, 50.94092206500136, 846, 257913,                                             257913, 0.0, 4513.68017578125
522, 2311.3836089372635, 1, 5.129859088003286, 82, 257995,                                             257995, 0.0, 4845.8828125
523, -3346.2689121961594, 3, 17.74373674999879, 293, 258288,                                             258288, 0.0, 5228.56298828125
524, 1832.6445614099503, 1, 12.139836569000181, 203, 258491,                                             258491, 0.0, 4018.81005859375
525, -2748.3995396494865, 3, 7.916984864001279, 127, 258618,                                             258618, 0.0, 4577.572265625
526, 1789.139352619648, 1, 15.758186513998226, 257, 258875,                                             258875, 0.0, 4132.66552734375
527, -3873.7697840332985, 4, 50.63365873099974, 848, 259723,                                             259723, 0.0, 4371.5302734375
528, -5434.513310313225, 2, 14.953327212002478, 251, 259974,                                             259974, 0.0, 4496.74560546875
529, 271.2613983154297, 1, 35.402303501999995, 608, 260582,                                             260582, 0.0, 4333.22412109375
530, -4191.146738409996, 2, 18.751734645000397, 308, 260890,                                             260890, 0.0, 3936.81494140625
531, -4335.831800341606, 3, 29.509691684001154, 489, 261379,                                             261379, 0.0, 4169.82177734375
532, 1297.9593826532364, 1, 12.947835241997382, 211, 261590,                                             261590, 0.0, 4332.66455078125
533, -2952.473829627037, 2, 10.324439036001422, 170, 261760,                                             261760, 0.0, 5089.478515625
534, -2968.5141981840134, 3, 11.743758343000081, 192, 261952,                                             261952, 0.0, 4422.83642578125
535, -3599.059006214142, 3, 18.547356111001136, 308, 262260,                                             262260, 0.0, 4218.45849609375
536, -5440.236798346043, 2, 44.2324651859999, 752, 263012,                                             263012, 0.0, 4505.4443359375
537, -6416.998508214951, 3, 31.800603413001227, 539, 263551,                                             263551, 0.0, 4344.76806640625
538, -4569.304998278618, 2, 30.370602653998503, 511, 264062,                                             264062, 0.0, 4723.5830078125
539, -5831.610737681389, 3, 37.81161809900004, 626, 264688,                                             264688, 0.0, 4268.63037109375
540, 295.1979385614395, 1, 26.759109779999562, 437, 265125,                                             265125, 0.0, 4918.697265625
541, -4438.876291453838, 2, 16.272511903000122, 253, 265378,                                             265378, 0.0, 13196.5986328125
542, -5327.90755212307, 3, 40.39909476899993, 664, 266042,                                             266042, 0.0, 5307.04248046875
543, -2817.7102485895157, 2, 8.738499410999793, 137, 266179,                                             266179, 0.0, 5379.2275390625
544, -3373.4576766490936, 2, 13.552095597002335, 215, 266394,                                             266394, 0.0, 4485.7255859375
545, 1944.053609907627, 1, 12.729534902999148, 207, 266601,                                             266601, 0.0, 4430.4228515625
546, -3234.625483393669, 2, 13.334759053999733, 222, 266823,                                             266823, 0.0, 4715.86279296875
547, 253.9047641158104, 1, 34.6268009359992, 562, 267385,                                             267385, 0.0, 4489.046875
548, -450.0568023920059, 1, 40.388810915999784, 656, 268041,                                             268041, 0.0, 4781.7666015625
549, -2406.2147496938705, 3, 2.3290495590008504, 30, 268071,                                             268071, 0.0, 3132.995849609375
550, 1689.4044570922852, 1, 15.152051424000092, 238, 268309,                                             268309, 0.0, 4275.62353515625
551, -5008.950318038464, 2, 29.666953117000958, 475, 268784,                                             268784, 0.0, 114097.9296875
